#username	telescope	instrument	object_name	ra	dec	filter	exp_time	num_exp	airmass	lunarphase	priority	photometric	guiding	non_sidereal	begin	end	binning	dither	cadence	non_sidereal_json
# +
# 005441.0 +004100.0  2000.0 30 5 BVRI :  SA92
# -
rts2	Kuiper	Mont4k	SA92_NoBin_U	00:54:41.0	+00:41:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_NoBin_B	00:54:41.0	+00:41:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_NoBin_V	00:54:41.0	+00:41:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_NoBin_R	00:54:41.0	+00:41:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_NoBin_I	00:54:41.0	+00:41:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA92_2x2_U	00:54:41.0	+00:41:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_2x2_B	00:54:41.0	+00:41:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_2x2_V	00:54:41.0	+00:41:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_2x2_R	00:54:41.0	+00:41:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_2x2_I	00:54:41.0	+00:41:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA92_3x3_U	00:54:41.0	+00:41:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_3x3_B	00:54:41.0	+00:41:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_3x3_V	00:54:41.0	+00:41:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_3x3_R	00:54:41.0	+00:41:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_3x3_I	00:54:41.0	+00:41:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA92_4x4_U	00:54:41.0	+00:41:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_4x4_B	00:54:41.0	+00:41:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_4x4_V	00:54:41.0	+00:41:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_4x4_R	00:54:41.0	+00:41:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA92_4x4_I	00:54:41.0	+00:41:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
# +
# 035438.0 +002800.0  2000.0 30 5 BVRI :  SA95
# -
rts2	Kuiper	Mont4k	SA95_NoBin_U	03:54:38.0	+00:28:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_NoBin_B	03:54:38.0	+00:28:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_NoBin_V	03:54:38.0	+00:28:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_NoBin_R	03:54:38.0	+00:28:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_NoBin_I	03:54:38.0	+00:28:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA95_2x2_U	03:54:38.0	+00:28:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_2x2_B	03:54:38.0	+00:28:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_2x2_V	03:54:38.0	+00:28:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_2x2_R	03:54:38.0	+00:28:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_2x2_I	03:54:38.0	+00:28:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA95_3x3_U	03:54:38.0	+00:28:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_3x3_B	03:54:38.0	+00:28:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_3x3_V	03:54:38.0	+00:28:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_3x3_R	03:54:38.0	+00:28:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_3x3_I	03:54:38.0	+00:28:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA95_4x4_U	03:54:38.0	+00:28:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_4x4_B	03:54:38.0	+00:28:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_4x4_V	03:54:38.0	+00:28:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_4x4_R	03:54:38.0	+00:28:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA95_4x4_I	03:54:38.0	+00:28:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
# +
# 065212.0 -001800.0  2000.0 30 5 BVRI :  SA98
# -
rts2	Kuiper	Mont4k	SA98_NoBin_U	06:52:12.0	-00:18:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_NoBin_B	06:52:12.0	-00:18:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_NoBin_V	06:52:12.0	-00:18:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_NoBin_R	06:52:12.0	-00:18:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_NoBin_I	06:52:12.0	-00:18:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA98_2x2_U	06:52:12.0	-00:18:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_2x2_B	06:52:12.0	-00:18:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_2x2_V	06:52:12.0	-00:18:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_2x2_R	06:52:12.0	-00:18:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_2x2_I	06:52:12.0	-00:18:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA98_3x3_U	06:52:12.0	-00:18:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_3x3_B	06:52:12.0	-00:18:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_3x3_V	06:52:12.0	-00:18:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_3x3_R	06:52:12.0	-00:18:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_3x3_I	06:52:12.0	-00:18:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA98_4x4_U	06:52:12.0	-00:18:00.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_4x4_B	06:52:12.0	-00:18:00.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_4x4_V	06:52:12.0	-00:18:00.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_4x4_R	06:52:12.0	-00:18:00.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA98_4x4_I	06:52:12.0	-00:18:00.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
# +
# 072415.0 -003221.0  2000.0 30 5 BVRI :  RU149
# -
rts2	Kuiper	Mont4k	RU149_NoBin_U	07:24:15.0	-00:32:21.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_NoBin_B	07:24:15.0	-00:32:21.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_NoBin_V	07:24:15.0	-00:32:21.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_NoBin_R	07:24:15.0	-00:32:21.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_NoBin_I	07:24:15.0	-00:32:21.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU149_2x2_U	07:24:15.0	-00:32:21.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_2x2_B	07:24:15.0	-00:32:21.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_2x2_V	07:24:15.0	-00:32:21.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_2x2_R	07:24:15.0	-00:32:21.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_2x2_I	07:24:15.0	-00:32:21.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU149_3x3_U	07:24:15.0	-00:32:21.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_3x3_B	07:24:15.0	-00:32:21.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_3x3_V	07:24:15.0	-00:32:21.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_3x3_R	07:24:15.0	-00:32:21.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_3x3_I	07:24:15.0	-00:32:21.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU149_4x4_U	07:24:15.0	-00:32:21.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_4x4_B	07:24:15.0	-00:32:21.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_4x4_V	07:24:15.0	-00:32:21.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_4x4_R	07:24:15.0	-00:32:21.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU149_4x4_I	07:24:15.0	-00:32:21.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
# +
# 072958.0 -020545.0  2000.0 30 5 BVRI :  RU152
# -
rts2	Kuiper	Mont4k	RU152_NoBin_U	07:29:58.0	-02:05:45.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_NoBin_B	07:29:58.0	-02:05:45.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_NoBin_V	07:29:58.0	-02:05:45.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_NoBin_R	07:29:58.0	-02:05:45.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_NoBin_I	07:29:58.0	-02:05:45.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU152_2x2_U	07:29:58.0	-02:05:45.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_2x2_B	07:29:58.0	-02:05:45.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_2x2_V	07:29:58.0	-02:05:45.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_2x2_R	07:29:58.0	-02:05:45.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_2x2_I	07:29:58.0	-02:05:45.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU152_3x3_U	07:29:58.0	-02:05:45.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_3x3_B	07:29:58.0	-02:05:45.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_3x3_V	07:29:58.0	-02:05:45.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_3x3_R	07:29:58.0	-02:05:45.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_3x3_I	07:29:58.0	-02:05:45.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	RU152_4x4_U	07:29:58.0	-02:05:45.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_4x4_B	07:29:58.0	-02:05:45.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_4x4_V	07:29:58.0	-02:05:45.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_4x4_R	07:29:58.0	-02:05:45.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	RU152_4x4_I	07:29:58.0	-02:05:45.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
# +
# 090638.0 -052622.0  2000.0 30 5 BVRI :  SA101
# -
rts2	Kuiper	Mont4k	SA101_NoBin_U	09:06:38.0	-05:26:22.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_NoBin_B	09:06:38.0	-05:26:22.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_NoBin_V	09:06:38.0	-05:26:22.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_NoBin_R	09:06:38.0	-05:26:22.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_NoBin_I	09:06:38.0	-05:26:22.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	None	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA101_2x2_U	09:06:38.0	-05:26:22.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_2x2_B	09:06:38.0	-05:26:22.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_2x2_V	09:06:38.0	-05:26:22.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_2x2_R	09:06:38.0	-05:26:22.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_2x2_I	09:06:38.0	-05:26:22.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA101_3x3_U	09:06:38.0	-05:26:22.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_B	09:06:38.0	-05:26:22.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_V	09:06:38.0	-05:26:22.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
